,num_subscriptions,num_subscriptions_annual,num_subscriptions_monthly,res_subscriptions_length,res_subscriptions_length_ann,res_subscriptions_length_mon,num_ccl_mon,num_ccl_ann,num_rnl_a2a,num_rnl_a2m,num_rnl_m2a,num_rnl_m2m,num_rtn_a2a,num_rtn_a2m,num_rtn_m2a,num_rtn_m2m,num_new_mon,num_new_ann
2016-09-15,,,307.0,,,15.478827361563518,1.0,,,,0.0,9.0,,,0.0,0.0,0.0,1.0
2016-09-16,,,313.0,,,15.78594249201278,0.0,,,,0.0,12.0,,,0.0,0.0,4.0,2.0
2016-09-17,,,317.0,,,16.16403785488959,2.0,,,,0.0,10.0,,,0.0,1.0,5.0,0.0
2016-09-18,,,309.0,,,15.957928802588997,2.0,,,,0.0,4.0,,,0.0,0.0,0.0,3.0
2016-09-19,,,315.0,,,15.853968253968254,2.0,,,,0.0,11.0,,,0.0,0.0,1.0,2.0
2016-09-20,,,311.0,,,15.942122186495176,3.0,,,,0.0,5.0,,,0.0,1.0,3.0,2.0
2016-09-21,,,312.0,,,15.721153846153847,1.0,,,,0.0,7.0,,,0.0,0.0,2.0,2.0
2016-09-22,,,310.0,,,15.4,2.0,,,,0.0,5.0,,,0.0,0.0,1.0,0.0
2016-09-23,,,317.0,,,15.451104100946372,0.0,,,,0.0,14.0,,,0.0,0.0,0.0,1.0
2016-09-24,,,311.0,,,15.52733118971061,1.0,,,,0.0,7.0,,,0.0,0.0,1.0,0.0
2016-09-25,,,318.0,,,15.669811320754716,0.0,,,,0.0,9.0,,,0.0,1.0,5.0,1.0
2016-09-26,,,322.0,,,15.642857142857142,1.0,,,,1.0,11.0,,,0.0,0.0,1.0,2.0
2016-09-27,,,317.0,,,15.558359621451103,1.0,,,,0.0,6.0,,,0.0,0.0,1.0,0.0
2016-09-28,,,318.0,,,15.29245283018868,3.0,,,,0.0,7.0,,,0.0,0.0,1.0,1.0
2016-09-29,,,318.0,,,15.267295597484276,4.0,,,,0.0,10.0,,,0.0,0.0,0.0,0.0
2016-09-30,,,316.0,,,15.632911392405063,4.0,,,,0.0,13.0,,,0.0,0.0,0.0,0.0
2016-10-01,,,308.0,,,16.051948051948052,6.0,,,,0.0,6.0,,,0.0,0.0,4.0,3.0
2016-10-02,,,304.0,,,16.30263157894737,3.0,,,,0.0,8.0,,,0.0,0.0,2.0,3.0
2016-10-03,,,300.0,,,16.253333333333334,3.0,,,,0.0,6.0,,,0.0,0.0,1.0,1.0
2016-10-04,,,300.0,,,16.213333333333335,4.0,,,,0.0,7.0,,,0.0,0.0,2.0,0.0
2016-10-05,,,299.0,,,16.334448160535118,2.0,,,,2.0,9.0,,,0.0,0.0,1.0,2.0
2016-10-06,,,296.0,,,16.28716216216216,4.0,,,,0.0,5.0,,,0.0,0.0,3.0,0.0
2016-10-07,,,298.0,,,16.36577181208054,3.0,,,,0.0,8.0,,,0.0,1.0,2.0,1.0
2016-10-08,,,294.0,,,16.336734693877553,1.0,,,,0.0,7.0,,,0.0,0.0,1.0,3.0
2016-10-09,,,292.0,,,16.09931506849315,1.0,,,,0.0,4.0,,,0.0,0.0,2.0,3.0
2016-10-10,,,296.0,,,15.868243243243244,3.0,,,,0.0,8.0,,,0.0,0.0,1.0,0.0
2016-10-11,,,293.0,,,15.89419795221843,1.0,,,,0.0,5.0,,,0.0,0.0,3.0,0.0
2016-10-12,,,299.0,,,15.879598662207357,2.0,,,,0.0,8.0,,,0.0,0.0,4.0,1.0
2016-10-13,,,296.0,,,15.787162162162161,2.0,,,,0.0,7.0,,,0.0,0.0,0.0,0.0
2016-10-14,,,292.0,,,15.537671232876713,2.0,,,,0.0,5.0,,,0.0,0.0,0.0,2.0
2016-10-15,,,294.0,,,15.418367346938776,0.0,,,,0.0,9.0,,,0.0,0.0,1.0,2.0
2016-10-16,,,299.0,,,15.675585284280936,3.0,,,,1.0,13.0,,,0.0,0.0,1.0,2.0
2016-10-17,,,300.0,,,16.44,3.0,,,,0.0,14.0,,,0.0,0.0,3.0,0.0
2016-10-18,,,286.0,,,16.643356643356643,1.0,,,,0.0,3.0,,,0.0,0.0,1.0,1.0
2016-10-19,,,292.0,,,16.41780821917808,2.0,,,,0.0,10.0,,,0.0,0.0,0.0,0.0
2016-10-20,,,291.0,,,16.68041237113402,0.0,,,,0.0,9.0,,,0.0,0.0,2.0,1.0
2016-10-21,,,289.0,,,16.56401384083045,1.0,,,,0.0,6.0,,,0.0,0.0,1.0,0.0
2016-10-22,,,288.0,,,16.28472222222222,1.0,,,,0.0,4.0,,,0.0,0.0,2.0,0.0
2016-10-23,,,297.0,,,16.32996632996633,2.0,,,,0.0,12.0,,,0.0,1.0,1.0,0.0
2016-10-24,,,294.0,,,16.683673469387756,0.0,,,,0.0,8.0,,,0.0,0.0,3.0,1.0
2016-10-25,,,302.0,,,16.94039735099338,1.0,,,,0.0,14.0,,,1.0,0.0,2.0,3.0
2016-10-26,,,303.0,,,17.577557755775576,1.0,,,,0.0,11.0,,,0.0,1.0,4.0,2.0
2016-10-27,,,298.0,,,17.607382550335572,1.0,,,,1.0,6.0,,,0.0,1.0,0.0,1.0
2016-10-28,,,297.0,,,17.30976430976431,2.0,,,,0.0,6.0,,,0.0,0.0,0.0,1.0
2016-10-29,,,301.0,,,17.368770764119603,3.0,,,,0.0,7.0,,,0.0,0.0,5.0,1.0
2016-10-30,,,302.0,,,17.480132450331126,3.0,,,,0.0,9.0,,,0.0,0.0,2.0,1.0
2016-10-31,,,291.0,,,17.31615120274914,0.0,,,,0.0,0.0,,,0.0,0.0,2.0,2.0
2016-11-01,,,299.0,,,16.70903010033445,3.0,,,,1.0,7.0,,,0.0,0.0,1.0,1.0
2016-11-02,,,301.0,,,16.840531561461795,2.0,,,,0.0,8.0,,,0.0,0.0,4.0,2.0
2016-11-03,,,301.0,,,16.87043189368771,1.0,,,,0.0,6.0,,,0.0,0.0,4.0,0.0
2016-11-04,,,304.0,,,16.73355263157895,1.0,,,,1.0,8.0,,,0.0,2.0,0.0,1.0
2016-11-05,,,306.0,,,16.745098039215687,2.0,,,,0.0,8.0,,,0.0,0.0,3.0,0.0
2016-11-06,,,306.0,,,16.758169934640524,0.0,,,,0.0,7.0,,,0.0,0.0,3.0,0.0
2016-11-07,,,310.0,,,16.65483870967742,1.0,,,,0.0,10.0,,,0.0,0.0,1.0,0.0
2016-11-08,,,303.0,,,16.425742574257427,2.0,,,,0.0,4.0,,,0.0,0.0,0.0,0.0
2016-11-09,,,304.0,,,16.19078947368421,0.0,,,,0.0,6.0,,,0.0,0.0,2.0,1.0
2016-11-10,,,306.0,,,15.901960784313726,1.0,,,,0.0,8.0,,,0.0,0.0,0.0,1.0
2016-11-11,,,306.0,,,15.813725490196079,0.0,,,,0.0,8.0,,,0.0,0.0,1.0,1.0
2016-11-12,,,308.0,,,15.724025974025974,2.0,,,,0.0,9.0,,,0.0,0.0,1.0,2.0
2016-11-13,,,302.0,,,15.632450331125828,2.0,,,,0.0,5.0,,,0.0,0.0,1.0,2.0
2016-11-14,,,300.0,,,15.246666666666666,2.0,,,,0.0,3.0,,,0.0,0.0,2.0,1.0
2016-11-15,,,303.0,,,14.924092409240924,2.0,,,,0.0,7.0,,,0.0,0.0,1.0,1.0
2016-11-16,,,306.0,,,15.00326797385621,3.0,,,,0.0,11.0,,,0.0,0.0,1.0,0.0
2016-11-17,,,310.0,,,15.62258064516129,0.0,,,,0.0,17.0,,,0.0,0.0,1.0,0.0
2016-11-18,,,297.0,,,15.68013468013468,1.0,,,,2.0,3.0,,,0.0,0.0,1.0,2.0
2016-11-19,,,303.0,,,15.514851485148515,1.0,,,,0.0,9.0,,,0.0,0.0,2.0,0.0
2016-11-20,,,307.0,,,15.739413680781759,1.0,,,,0.0,10.0,,,0.0,0.0,4.0,3.0
2016-11-21,,,305.0,,,15.750819672131147,0.0,,,,0.0,7.0,,,0.0,0.0,2.0,2.0
2016-11-22,,,303.0,,,15.35973597359736,2.0,,,,0.0,4.0,,,0.0,0.0,1.0,0.0
2016-11-23,,,316.0,,,15.632911392405063,0.0,,,,0.0,14.0,,,0.0,0.0,5.0,1.0
2016-11-24,,,312.0,,,15.814102564102564,2.0,,,,0.0,9.0,,,0.0,0.0,1.0,1.0
2016-11-25,,,318.0,,,16.00943396226415,2.0,,,,0.0,13.0,,,0.0,0.0,2.0,2.0
2016-11-26,,,319.0,,,16.517241379310345,3.0,,,,1.0,13.0,,,0.0,0.0,3.0,3.0
2016-11-27,,,309.0,,,16.82200647249191,3.0,,,,0.0,5.0,,,0.0,0.0,3.0,0.0
2016-11-28,,,311.0,,,16.617363344051448,0.0,,,,0.0,7.0,,,0.0,0.0,2.0,1.0
2016-11-29,,,321.0,,,16.67601246105919,0.0,,,,0.0,12.0,,,0.0,0.0,4.0,3.0
2016-11-30,,,320.0,,,16.790625,3.0,,,,0.0,10.0,,,0.0,0.0,1.0,2.0
2016-12-01,,,321.0,,,17.13707165109034,0.0,,,,0.0,8.0,,,0.0,0.0,6.0,0.0
2016-12-02,,,324.0,,,17.074074074074073,1.0,,,,0.0,11.0,,,0.0,0.0,0.0,1.0
2016-12-03,,,319.0,,,17.0282131661442,3.0,,,,0.0,6.0,,,0.0,0.0,1.0,1.0
2016-12-04,,,320.0,,,17.078125,2.0,,,,0.0,7.0,,,0.0,0.0,4.0,1.0
2016-12-05,,,322.0,,,17.17080745341615,1.0,,,,0.0,10.0,,,0.0,0.0,2.0,2.0
2016-12-06,,,318.0,,,17.07861635220126,3.0,,,,1.0,7.0,,,0.0,0.0,0.0,2.0
2016-12-07,,,320.0,,,17.178125,0.0,,,,0.0,11.0,,,0.0,0.0,1.0,1.0
2016-12-08,,,315.0,,,17.044444444444444,0.0,,,,0.0,4.0,,,0.0,0.0,2.0,2.0
2016-12-09,,,317.0,,,16.548895899053626,1.0,,,,0.0,6.0,,,0.0,0.0,0.0,0.0
2016-12-10,,,316.0,,,16.306962025316455,1.0,,,,0.0,7.0,,,0.0,0.0,0.0,1.0
2016-12-11,,,317.0,,,16.167192429022084,2.0,,,,0.0,7.0,,,0.0,0.0,2.0,1.0
2016-12-12,,,318.0,,,16.12578616352201,1.0,,,,0.0,9.0,,,0.0,0.0,1.0,1.0
2016-12-13,,,318.0,,,16.132075471698112,0.0,,,,0.0,6.0,,,0.0,0.0,4.0,1.0
2016-12-14,,,316.0,,,15.632911392405063,1.0,,,,0.0,3.0,,,0.0,0.0,1.0,2.0
2016-12-15,,,318.0,,,15.245283018867925,2.0,,,,0.0,6.0,,,0.0,0.0,1.0,1.0
2016-12-16,,,321.0,,,15.208722741433021,1.0,,,,0.0,10.0,,,0.0,0.0,1.0,1.0
2016-12-17,,,325.0,,,15.60923076923077,3.0,,,,0.0,15.0,,,0.0,0.0,1.0,0.0
2016-12-18,,,314.0,,,15.834394904458598,0.0,,,,0.0,4.0,,,0.0,0.0,3.0,2.0
2016-12-19,,,320.0,,,15.55625,1.0,,,,0.0,10.0,,,0.0,0.0,0.0,0.0
2016-12-20,,,325.0,,,15.907692307692308,1.0,,,,4.0,13.0,,,0.0,0.0,3.0,0.0
2016-12-21,,,319.0,,,15.990595611285267,1.0,,,,1.0,8.0,,,0.0,0.0,0.0,0.0
2016-12-22,,,315.0,,,15.688888888888888,0.0,,,,1.0,4.0,,,0.0,0.0,1.0,2.0
2016-12-23,,,328.0,,,15.862804878048781,1.0,,,,0.0,17.0,,,0.0,0.0,1.0,0.0
2016-12-24,,,317.0,,,16.186119873817034,2.0,,,,0.0,8.0,,,0.0,0.0,0.0,1.0
2016-12-25,,,320.0,,,16.34375,2.0,,,,0.0,13.0,,,0.0,0.0,0.0,0.0
2016-12-26,,,321.0,,,16.890965732087228,1.0,,,,0.0,15.0,,,0.0,0.0,1.0,0.0
2016-12-27,,,312.0,,,17.067307692307693,1.0,,,,0.0,7.0,,,0.0,0.0,0.0,0.0
2016-12-28,,,311.0,,,16.839228295819936,2.0,,,,2.0,7.0,,,0.0,0.0,0.0,1.0
2016-12-29,,,316.0,,,17.00632911392405,1.0,,,,0.0,14.0,,,0.0,0.0,0.0,1.0
2016-12-30,,,313.0,,,17.488817891373802,0.0,,,,0.0,11.0,,,0.0,0.0,3.0,1.0
2016-12-31,,,302.0,,,17.089403973509935,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0
2017-01-01,782.0,467.0,315.0,114.15728900255755,179.8629550321199,16.746031746031747,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,780.0,467.0,313.0,114.36923076923077,179.64668094218416,16.97444089456869,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-01-03,781.0,472.0,309.0,115.89500640204865,180.63135593220338,17.009708737864077,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0
2017-01-04,788.0,471.0,317.0,114.94796954314721,180.78980891719746,17.1198738170347,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,3.0,1.0
2017-01-05,795.0,474.0,321.0,114.97987421383648,181.05274261603375,17.414330218068535,1.0,2.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0
2017-01-06,793.0,474.0,319.0,115.59394703656999,181.5970464135021,17.520376175548588,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-01-07,805.0,478.0,327.0,116.13291925465839,183.67991631799163,17.394495412844037,3.0,2.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,3.0,4.0
2017-01-08,799.0,479.0,320.0,118.58948685857321,186.1544885177453,17.453125,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0
2017-01-09,799.0,479.0,320.0,118.32540675844805,185.98121085594988,17.053125,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,803.0,481.0,322.0,117.97135740971358,185.73388773388774,16.748447204968944,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-01-11,806.0,482.0,324.0,117.34739454094293,185.10995850622407,16.540123456790123,2.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-01-12,809.0,481.0,328.0,117.36835599505562,186.07068607068607,16.61890243902439,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,2.0
2017-01-13,808.0,481.0,327.0,116.86881188118812,185.07068607068607,16.547400611620795,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,809.0,486.0,323.0,118.19653893695921,185.9423868312757,16.263157894736842,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0
2017-01-15,817.0,487.0,330.0,118.41615667074663,187.81108829568788,16.006060606060608,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0
2017-01-16,825.0,489.0,336.0,118.11272727272727,188.29243353783232,15.976190476190476,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,2.0
2017-01-17,826.0,488.0,338.0,117.91525423728814,188.422131147541,16.118343195266274,1.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-18,817.0,488.0,329.0,118.92533659730722,188.172131147541,16.21276595744681,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-01-19,819.0,486.0,333.0,118.51404151404151,188.6954732510288,16.087087087087088,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-01-20,822.0,483.0,339.0,117.7080291970803,188.86128364389234,16.330383480825958,1.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-21,817.0,484.0,333.0,119.15789473684211,189.7417355371901,16.56756756756757,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0
2017-01-22,818.0,486.0,332.0,120.07701711491443,190.97736625514403,16.289156626506024,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0
2017-01-23,829.0,484.0,345.0,119.1133896260555,192.27479338842974,16.47536231884058,1.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-01-24,820.0,486.0,334.0,121.46829268292683,193.5,16.65568862275449,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0
2017-01-25,824.0,487.0,337.0,120.75485436893204,192.85626283367557,16.560830860534125,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0
2017-01-26,829.0,490.0,339.0,120.90952955367914,192.87755102040816,16.884955752212388,1.0,2.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-01-27,818.0,488.0,330.0,122.24327628361858,193.4139344262295,16.996969696969696,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-01-28,825.0,490.0,335.0,122.0109090909091,193.86938775510205,16.904477611940298,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0
2017-01-29,834.0,493.0,341.0,121.94364508393285,194.6653144016227,16.806451612903224,3.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,3.0
2017-01-30,835.0,494.0,341.0,122.17844311377246,194.75506072874495,17.038123167155426,1.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-01-31,829.0,496.0,333.0,123.99638118214716,195.92540322580646,16.85885885885886,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
2017-02-01,842.0,496.0,346.0,122.41448931116389,196.40120967741936,16.352601156069365,3.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-02-02,840.0,495.0,345.0,123.86071428571428,198.75353535353534,16.405797101449274,2.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0
2017-02-03,835.0,493.0,342.0,124.3125748502994,199.29817444219066,16.219298245614034,0.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-04,837.0,490.0,347.0,123.9068100358423,200.26122448979592,16.086455331412104,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-02-05,843.0,492.0,351.0,123.98813760379596,200.6829268292683,16.484330484330485,2.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,3.0
2017-02-06,838.0,493.0,345.0,124.9200477326969,200.78498985801218,16.51014492753623,3.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0
2017-02-07,843.0,497.0,346.0,125.73428232502965,201.85915492957747,16.387283236994218,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0
2017-02-08,839.0,499.0,340.0,126.44338498212157,201.52104208416833,16.25588235294118,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-02-09,839.0,499.0,340.0,126.12157330154946,201.25450901803606,15.852941176470589,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-02-10,847.0,503.0,344.0,126.88547815820543,203.04572564612326,15.523255813953488,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0
2017-02-11,849.0,505.0,344.0,126.7243816254417,202.6950495049505,15.19767441860465,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-02-12,850.0,504.0,346.0,126.38235294117646,202.82142857142858,15.03757225433526,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-02-13,848.0,505.0,343.0,126.88325471698113,202.87128712871288,15.005830903790088,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-02-14,842.0,503.0,339.0,127.38717339667458,203.40159045725648,14.59882005899705,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-02-15,846.0,503.0,343.0,126.53073286052009,203.1292246520875,14.201166180758017,2.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-16,852.0,506.0,346.0,127.70070422535211,205.27075098814228,14.260115606936417,2.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,3.0
2017-02-17,849.0,505.0,344.0,128.38633686690224,206.12475247524753,14.26453488372093,1.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-02-18,848.0,508.0,340.0,130.00235849056602,207.51574803149606,14.188235294117646,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0
2017-02-19,849.0,507.0,342.0,129.5889281507656,207.6449704142012,13.874269005847953,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-02-20,860.0,512.0,348.0,129.6453488372093,208.201171875,14.068965517241379,1.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0
2017-02-21,852.0,513.0,339.0,131.38028169014083,208.93762183235867,14.014749262536872,4.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-02-22,848.0,511.0,337.0,131.67216981132074,209.46771037181995,13.70919881305638,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-02-23,862.0,513.0,349.0,130.91067285382832,210.54775828460038,13.851002865329512,1.0,3.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0
2017-02-24,847.0,511.0,336.0,132.84887839433293,211.08414872798434,13.866071428571429,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-02-25,852.0,512.0,340.0,132.7382629107981,211.818359375,13.652941176470588,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0
2017-02-26,862.0,516.0,346.0,132.4141531322506,211.96511627906978,13.777456647398845,1.0,3.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,2.0,3.0
2017-02-27,853.0,515.0,338.0,133.53575615474796,212.08543689320388,13.85207100591716,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-02-28,884.0,516.0,368.0,129.92986425339367,212.09496124031008,14.720108695652174,7.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-03-01,853.0,517.0,336.0,134.92379835873388,212.10251450676984,16.169642857142858,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-02,853.0,517.0,336.0,134.41148886283705,211.10251450676984,16.407738095238095,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-03,849.0,517.0,332.0,134.34157832744404,210.10251450676984,16.3644578313253,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-03-04,857.0,520.0,337.0,133.8634772462077,210.0076923076923,16.37091988130564,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0
2017-03-05,870.0,524.0,346.0,133.37011494252874,210.206106870229,17.00578034682081,0.0,2.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-03-06,854.0,520.0,334.0,135.576112412178,211.57692307692307,17.251497005988025,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-03-07,857.0,521.0,336.0,134.95332555425904,210.89251439539348,17.202380952380953,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-08,855.0,523.0,332.0,135.81286549707602,211.18929254302103,17.072289156626507,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-03-09,859.0,527.0,332.0,136.65774155995342,212.19924098671726,16.746987951807228,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-03-10,859.0,524.0,335.0,136.45634458672876,213.10687022900763,16.561194029850746,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-11,858.0,524.0,334.0,135.94988344988346,212.10687022900763,16.47005988023952,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-03-12,861.0,527.0,334.0,136.05226480836237,211.98861480075902,16.236526946107784,3.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-03-13,861.0,526.0,335.0,135.49825783972125,211.3897338403042,16.33731343283582,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-03-14,860.0,528.0,332.0,135.76627906976745,210.97916666666666,16.150602409638555,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-03-15,863.0,528.0,335.0,134.5944380069525,209.97916666666666,15.77910447761194,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-16,864.0,527.0,337.0,133.84722222222223,209.37571157495256,15.735905044510385,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-17,863.0,528.0,335.0,134.2630359212051,209.31628787878788,15.970149253731343,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-03-18,863.0,530.0,333.0,134.44495944380068,208.91132075471697,15.924924924924925,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-03-19,867.0,530.0,337.0,133.73125720876587,208.60188679245283,15.98219584569733,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0
2017-03-20,872.0,529.0,343.0,132.94036697247705,208.68620037807185,16.11953352769679,3.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-03-21,862.0,529.0,333.0,134.5800464037123,209.06994328922497,16.246246246246248,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0
2017-03-22,863.0,528.0,335.0,134.6071842410197,209.85037878787878,16.01492537313433,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0
2017-03-23,869.0,527.0,342.0,133.20023014959725,209.24667931688805,16.017543859649123,4.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,853.0,525.0,328.0,135.72567409144196,210.43428571428572,16.146341463414632,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-25,858.0,524.0,334.0,135.24125874125875,211.23091603053436,16.023952095808383,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-03-26,863.0,523.0,340.0,134.0938586326767,210.63288718929255,16.358823529411765,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0
